tag,userid,text,others,time,date,ip,sentiment_lr,sentiment_nb,sentiment_snow,country,city,jieba_text,candidate,round
→,a760981, YT沒有廣告,111.241.215.15 12/25 15:24,15:24,12/25 ,111.241.215.15 ,neg,neg,0.28070997307920154,Taiwan,Taipei,   YT 廣告,韓國瑜,12/25
→,sulin209, 然後現在也在補救母語,122.254.39.26 12/25 15:24,15:24,12/25 ,122.254.39.26 ,neg,neg,0.9889233815975407,Taiwan,Kaohsiung City,   補救 母語,韓國瑜,12/25
推,blargelp, 手語老師表情好多,113.161.150.5 12/25 15:24,15:24,12/25 ,113.161.150.5 ,neg,neg,0.5842303094199951,Vietnam,Ho Chi Minh City,   手語老師 表情 好多,韓國瑜,12/25
推,flower42, 笑死 宋有夠嘴, 223.136.181.184 12/25 15:24,15:24,12/25 , 223.136.181.184 ,neg,neg,0.9580551149160851,Taiwan,Yilan,   笑死   宋有夠 嘴,韓國瑜,12/25
→,psl7634, 幹 東森進3號就廣告 幹你娘,110.50.140.34 12/25 15:24,15:24,12/25 ,110.50.140.34 ,neg,neg,0.4170977583718576,Taiwan,Banqiao District,   幹   東森進 號就 廣告   幹你娘,韓國瑜,12/25
→,phoinixa, 神掌說台灣鄉親　韓導說台灣同胞,123.204.199.5 12/25 15:24,15:24,12/25 ,123.204.199.5 ,neg,neg,0.08486568548042517,Taiwan,Taipei,   神掌 說 台灣 鄉親 　 韓導 說 台灣 同胞,韓國瑜,12/25
→,Ipadhotwater, 空話講越多 越多人高潮,49.159.183.101 12/25 15:24,15:24,12/25 ,49.159.183.101 ,neg,neg,0.6168362806262595,Taiwan,Taipei,   空話 講越   越多人 高潮,韓國瑜,12/25
→,monmo, 笑死XDDDDDDDD 兩邊都中肯XDDDDDDDDD,220.128.141.48 12/25 15:25,15:25,12/25 ,220.128.141.48 ,neg,neg,0.6780544874525495,Taiwan,Banqiao District,   笑死 XDDDDDDDD   兩邊 中肯 XDDDDDDDDD,宋楚瑜,12/25
→,koxinga, 國親合怎麼說? 橘也是藍,163.16.148.140 12/25 15:25,15:25,12/25 ,163.16.148.140 ,neg,neg,0.360257982704424,Taiwan,Taipei,   國 親合 說   橘 藍,宋楚瑜,12/25
→,rainforest5, 1450出征...,124.199.97.84 12/25 15:25,15:25,12/25 ,124.199.97.84 ,neg,neg,0.3732116277011628,Taiwan,Jincheng,   1450 出征,宋楚瑜,12/25
→,gpctv, 跟高雄同一招,223.136.38.148 12/25 15:25,15:25,12/25 ,223.136.38.148 ,neg,neg,0.10115386389087344,Taiwan,Taipei,   高雄 一招,宋楚瑜,12/25
推,maple829403, 左右互搏, 61.64.103.113 12/25 15:25,15:25,12/25 , 61.64.103.113 ,neg,neg,0.5,Taiwan,Taipei,   互搏,宋楚瑜,12/25
推,TiMac1, 東森國瑜台，意外嗎？,49.216.51.205 12/25 15:25,15:25,12/25 ,49.216.51.205 ,neg,neg,0.26076048050059086,Taiwan,Taipei,   東森國 瑜 台 意外,宋楚瑜,12/25
→,a760981, 菸粉好了啦,111.241.215.15 12/25 15:25,15:25,12/25 ,111.241.215.15 ,neg,neg,0.6317853705682674,Taiwan,Taipei,   菸 粉 好,宋楚瑜,12/25
推,cpblgogogo, 爛草包,49.216.47.231 12/25 15:25,15:25,12/25 ,49.216.47.231 ,neg,neg,0.3722776933717764,Taiwan,Taipei,   爛 草包,宋楚瑜,12/25
→,phoinixa, 喔喔喔喔神掌兩邊一起戰,123.204.199.5 12/25 15:25,15:25,12/25 ,123.204.199.5 ,neg,neg,0.0008045293493921246,Taiwan,Taipei,   喔 喔 喔 喔 神掌 兩邊 戰,宋楚瑜,12/25
噓,gash8830, 聽同胞跟起業真的聽得滿不爽的, 36.233.177.8 12/25 15:25,15:25,12/25 , 36.233.177.8 ,neg,neg,0.15570434906582442,Taiwan,Changhua City,   聽 同胞 起業 真的 聽得 不爽,宋楚瑜,12/25
→,kawumwx, 我還以為在看去年的高雄市長選舉政見, 61.219.228.72 12/25 15:25,15:25,12/25 , 61.219.228.72 ,neg,neg,0.02220670994048546,Taiwan,Taipei,   還以 去年 高雄市長 選舉 政見,宋楚瑜,12/25
推,EggAcme, 你也是國民黨側翼阿..., 36.235.149.119 12/25 15:25,15:25,12/25 , 36.235.149.119 ,neg,neg,0.8786312360144217,Taiwan,Taipei,   國民黨 側翼,宋楚瑜,12/25
推,Nikon610, 東森廣告有夠吵= =,223.141.66.243 12/25 15:25,15:25,12/25 ,223.141.66.243 ,neg,neg,0.059629745066651973,Taiwan,Taichung,   東森 廣告 有夠 吵  ,宋楚瑜,12/25
噓,eddy60312, 乾脆弄交叉詰問發表會算了 根本聽不到,115.82.16.232 12/25 15:25,15:25,12/25 ,115.82.16.232 ,neg,neg,0.008418038156166263,Taiwan,Taipei,   乾脆 弄 交叉 詰問 發表會 算了   聽 不到,宋楚瑜,12/25
→,eddy60312, 政見在哪, 115.82.16.232 12/25 15:26,15:26,12/25 , 115.82.16.232 ,neg,neg,0.1837233963534416,Taiwan,Taipei,   政見在哪,宋楚瑜,12/25
→,cx3500, 600W交朋友，7200W墅粉推起來, 1.174.6.171 12/25 15:26,15:26,12/25 , 1.174.6.171 ,neg,neg,0.628850218029496,Taiwan,Taipei,   600W 交朋友 7200W 墅 粉 推,宋楚瑜,12/25
推,z19734628, 爛兄爛弟哈哈, 42.74.20.18 12/25 15:26,15:26,12/25 , 42.74.20.18 ,neg,neg,0.048216153674714546,Taiwan,Taipei,   爛兄爛弟,宋楚瑜,12/25
→,gash8830, 棄韓保宋啦, 36.233.177.8 12/25 15:26,15:26,12/25 , 36.233.177.8 ,neg,neg,0.8953725960546153,Taiwan,Changhua City,   棄韓保宋,宋楚瑜,12/25
→,psl7634, 東森有夠沒水準, 110.50.140.34 12/25 15:26,15:26,12/25 , 110.50.140.34 ,neg,neg,0.20268084177587475,Taiwan,Banqiao District,   東森 有夠 水準,宋楚瑜,12/25
推,randolph80, 含倒是垃圾, 49.214.212.216 12/25 15:26,15:26,12/25 , 49.214.212.216 ,neg,neg,0.06462958310997424,Taiwan,Banqiao District,   含倒 垃圾,宋楚瑜,12/25
